support,itemsets
0.0658896658896659,"frozenset({9, 91})"
0.06573426573426573,"frozenset({9, 92})"
0.05718725718725719,"frozenset({9, 93})"
0.05376845376845377,"frozenset({9, 94})"
0.06433566433566433,"frozenset({9, 95})"
0.04693084693084693,"frozenset({96, 9})"
0.06542346542346543,"frozenset({9, 97})"
0.059673659673659674,"frozenset({9, 98})"
0.0658896658896659,"frozenset({10, 11})"
0.06293706293706294,"frozenset({10, 12})"
0.06557886557886558,"frozenset({10, 13})"
0.059518259518259516,"frozenset({10, 14})"
0.06418026418026418,"frozenset({16, 10})"
0.05998445998445998,"frozenset({17, 10})"
0.05236985236985237,"frozenset({18, 10})"
0.037451437451437454,"frozenset({10, 19})"
0.0560994560994561,"frozenset({10, 20})"
0.06542346542346543,"frozenset({10, 21})"
0.05780885780885781,"frozenset({10, 22})"
0.055322455322455326,"frozenset({10, 23})"
0.0560994560994561,"frozenset({24, 10})"
0.06355866355866356,"frozenset({25, 10})"
0.05687645687645688,"frozenset({26, 10})"
0.052214452214452214,"frozenset({10, 27})"
0.05780885780885781,"frozenset({10, 28})"
0.05236985236985237,"frozenset({10, 29})"
0.05516705516705517,"frozenset({10, 30})"
0.05625485625485625,"frozenset({10, 31})"
0.06045066045066045,"frozenset({32, 10})"
0.053613053613053616,"frozenset({33, 10})"
0.051903651903651905,"frozenset({34, 10})"
0.0547008547008547,"frozenset({10, 35})"
0.05672105672105672,"frozenset({10, 36})"
0.0216006216006216,"frozenset({10, 37})"
0.05982905982905983,"frozenset({10, 38})"
0.05998445998445998,"frozenset({40, 10})"
0.05516705516705517,"frozenset({41, 10})"
0.06526806526806526,"frozenset({42, 10})"
0.05268065268065268,"frozenset({10, 44})"
0.061383061383061384,"frozenset({10, 46})"
0.041181041181041184,"frozenset({49, 10})"
0.061072261072261075,"frozenset({10, 52})"
0.04630924630924631,"frozenset({10, 54})"
0.05407925407925408,"frozenset({10, 55})"
0.055322455322455326,"frozenset({56, 10})"
0.042735042735042736,"frozenset({10, 58})"
0.06247086247086247,"frozenset({10, 59})"
0.059518259518259516,"frozenset({10, 60})"
0.06526806526806526,"frozenset({10, 67})"
0.05066045066045066,"frozenset({10, 71})"
0.059362859362859365,"frozenset({72, 10})"
0.06340326340326341,"frozenset({10, 74})"
0.06526806526806526,"frozenset({10, 79})"
0.05299145299145299,"frozenset({80, 10})"
0.0602952602952603,"frozenset({81, 10})"
0.06340326340326341,"frozenset({10, 82})"
0.05982905982905983,"frozenset({10, 83})"
0.05703185703185703,"frozenset({10, 85})"
0.06278166278166278,"frozenset({10, 87})"
0.06153846153846154,"frozenset({10, 90})"
0.06340326340326341,"frozenset({10, 91})"
0.0662004662004662,"frozenset({10, 92})"
0.05625485625485625,"frozenset({10, 93})"
0.0533022533022533,"frozenset({10, 94})"
0.06262626262626263,"frozenset({10, 95})"
0.04553224553224553,"frozenset({96, 10})"
0.06573426573426573,"frozenset({97, 10})"
0.055633255633255635,"frozenset({10, 98})"
0.06371406371406371,"frozenset({11, 12})"
0.06433566433566433,"frozenset({11, 13})"
0.05920745920745921,"frozenset({11, 14})"
0.06418026418026418,"frozenset({16, 11})"
0.05874125874125874,"frozenset({17, 11})"
0.047086247086247084,"frozenset({18, 11})"
0.042890442890442894,"frozenset({11, 19})"
0.06231546231546232,"frozenset({11, 20})"
0.0630924630924631,"frozenset({11, 21})"
0.055322455322455326,"frozenset({11, 22})"
0.0560994560994561,"frozenset({11, 23})"
0.051592851592851596,"frozenset({24, 11})"
0.061227661227661226,"frozenset({25, 11})"
0.05641025641025641,"frozenset({26, 11})"
0.05407925407925408,"frozenset({11, 27})"
0.05796425796425796,"frozenset({11, 28})"
0.04926184926184926,"frozenset({11, 29})"
0.052214452214452214,"frozenset({11, 30})"
0.05703185703185703,"frozenset({11, 31})"
0.05641025641025641,"frozenset({32, 11})"
0.05843045843045843,"frozenset({33, 11})"
0.052059052059052056,"frozenset({34, 11})"
0.05128205128205128,"frozenset({11, 35})"
0.055633255633255635,"frozenset({11, 36})"
0.024864024864024864,"frozenset({11, 37})"
0.06293706293706294,"frozenset({11, 38})"
0.061072261072261075,"frozenset({40, 11})"
0.048484848484848485,"frozenset({41, 11})"
0.06278166278166278,"frozenset({42, 11})"
0.05081585081585081,"frozenset({11, 44})"
0.061383061383061384,"frozenset({11, 46})"
0.04149184149184149,"frozenset({49, 11})"
0.057342657342657345,"frozenset({11, 52})"
0.04242424242424243,"frozenset({11, 54})"
0.0547008547008547,"frozenset({11, 55})"
0.05407925407925408,"frozenset({56, 11})"
0.04584304584304584,"frozenset({58, 11})"
0.06511266511266511,"frozenset({59, 11})"
0.05454545454545454,"frozenset({11, 60})"
0.06433566433566433,"frozenset({67, 11})"
0.051903651903651905,"frozenset({11, 71})"
0.05796425796425796,"frozenset({72, 11})"
0.062004662004662,"frozenset({74, 11})"
0.05920745920745921,"frozenset({11, 79})"
0.061227661227661226,"frozenset({80, 11})"
0.059362859362859365,"frozenset({81, 11})"
0.062004662004662,"frozenset({82, 11})"
0.05454545454545454,"frozenset({83, 11})"
0.05236985236985237,"frozenset({11, 85})"
0.059673659673659674,"frozenset({11, 87})"
0.05780885780885781,"frozenset({90, 11})"
0.061072261072261075,"frozenset({11, 91})"
0.062004662004662,"frozenset({11, 92})"
0.05718725718725719,"frozenset({11, 93})"
0.05143745143745144,"frozenset({11, 94})"
0.05858585858585859,"frozenset({11, 95})"
0.04724164724164724,"frozenset({96, 11})"
0.05982905982905983,"frozenset({97, 11})"
0.05454545454545454,"frozenset({98, 11})"
0.0630924630924631,"frozenset({12, 13})"
0.06713286713286713,"frozenset({12, 14})"
0.0675990675990676,"frozenset({16, 12})"
0.062004662004662,"frozenset({17, 12})"
0.046153846153846156,"frozenset({18, 12})"
0.041336441336441335,"frozenset({19, 12})"
0.062004662004662,"frozenset({20, 12})"
0.0648018648018648,"frozenset({12, 21})"
0.057653457653457654,"frozenset({12, 22})"
0.05827505827505827,"frozenset({12, 23})"
0.05299145299145299,"frozenset({24, 12})"
0.06247086247086247,"frozenset({25, 12})"
0.05672105672105672,"frozenset({26, 12})"
0.061227661227661226,"frozenset({27, 12})"
0.059673659673659674,"frozenset({28, 12})"
0.05283605283605284,"frozenset({12, 29})"
0.05128205128205128,"frozenset({12, 30})"
0.0630924630924631,"frozenset({12, 31})"
0.059362859362859365,"frozenset({32, 12})"
0.052525252525252523,"frozenset({33, 12})"
0.055788655788655786,"frozenset({34, 12})"
0.0533022533022533,"frozenset({35, 12})"
0.05407925407925408,"frozenset({36, 12})"
0.02703962703962704,"frozenset({12, 37})"
0.05982905982905983,"frozenset({12, 38})"
0.06153846153846154,"frozenset({40, 12})"
0.057653457653457654,"frozenset({41, 12})"
0.06573426573426573,"frozenset({42, 12})"
0.051592851592851596,"frozenset({44, 12})"
0.061383061383061384,"frozenset({12, 46})"
0.042735042735042736,"frozenset({49, 12})"
0.05998445998445998,"frozenset({52, 12})"
0.046620046620046623,"frozenset({12, 54})"
0.06091686091686092,"frozenset({12, 55})"
0.057653457653457654,"frozenset({56, 12})"
0.04693084693084693,"frozenset({58, 12})"
0.0644910644910645,"frozenset({59, 12})"
0.057653457653457654,"frozenset({60, 12})"
0.06278166278166278,"frozenset({67, 12})"
0.05283605283605284,"frozenset({12, 71})"
0.05874125874125874,"frozenset({72, 12})"
0.06045066045066045,"frozenset({74, 12})"
0.06278166278166278,"frozenset({12, 79})"
0.06076146076146076,"frozenset({80, 12})"
0.0602952602952603,"frozenset({81, 12})"
0.06231546231546232,"frozenset({82, 12})"
0.057342657342657345,"frozenset({83, 12})"
0.05641025641025641,"frozenset({12, 85})"
0.06495726495726496,"frozenset({12, 87})"
0.06371406371406371,"frozenset({90, 12})"
0.061227661227661226,"frozenset({91, 12})"
0.06091686091686092,"frozenset({92, 12})"
0.05547785547785548,"frozenset({12, 93})"
0.05485625485625486,"frozenset({12, 94})"
0.06635586635586635,"frozenset({12, 95})"
0.04972804972804973,"frozenset({96, 12})"
0.06184926184926185,"frozenset({97, 12})"
0.05796425796425796,"frozenset({98, 12})"
0.061383061383061384,"frozenset({13, 14})"
0.06262626262626263,"frozenset({16, 13})"
0.05439005439005439,"frozenset({17, 13})"
0.04724164724164724,"frozenset({18, 13})"
0.04195804195804196,"frozenset({19, 13})"
0.055633255633255635,"frozenset({20, 13})"
0.06511266511266511,"frozenset({13, 21})"
0.05283605283605284,"frozenset({13, 22})"
0.05656565656565657,"frozenset({13, 23})"
0.051592851592851596,"frozenset({24, 13})"
0.05718725718725719,"frozenset({25, 13})"
0.0560994560994561,"frozenset({26, 13})"
0.05656565656565657,"frozenset({27, 13})"
0.06013986013986014,"frozenset({28, 13})"
0.054234654234654234,"frozenset({13, 29})"
0.055788655788655786,"frozenset({13, 30})"
0.0547008547008547,"frozenset({13, 31})"
0.05718725718725719,"frozenset({32, 13})"
0.05501165501165501,"frozenset({33, 13})"
0.05407925407925408,"frozenset({34, 13})"
0.051592851592851596,"frozenset({35, 13})"
0.05376845376845377,"frozenset({36, 13})"
0.023465423465423466,"frozenset({13, 37})"
0.06340326340326341,"frozenset({13, 38})"
0.05998445998445998,"frozenset({40, 13})"
0.05439005439005439,"frozenset({41, 13})"
0.05858585858585859,"frozenset({42, 13})"
0.05128205128205128,"frozenset({44, 13})"
0.06045066045066045,"frozenset({13, 46})"
0.04211344211344211,"frozenset({49, 13})"
0.0630924630924631,"frozenset({52, 13})"
0.03791763791763792,"frozenset({13, 54})"
0.05283605283605284,"frozenset({13, 55})"
0.05874125874125874,"frozenset({56, 13})"
0.04195804195804196,"frozenset({58, 13})"
0.06418026418026418,"frozenset({59, 13})"
0.055944055944055944,"frozenset({60, 13})"
0.06262626262626263,"frozenset({67, 13})"
0.05143745143745144,"frozenset({13, 71})"
0.05516705516705517,"frozenset({72, 13})"
0.06355866355866356,"frozenset({74, 13})"
0.0602952602952603,"frozenset({13, 79})"
0.053923853923853925,"frozenset({80, 13})"
0.06293706293706294,"frozenset({81, 13})"
0.062004662004662,"frozenset({82, 13})"
0.06013986013986014,"frozenset({83, 13})"
0.059052059052059055,"frozenset({85, 13})"
0.06045066045066045,"frozenset({13, 87})"
0.059362859362859365,"frozenset({90, 13})"
0.059518259518259516,"frozenset({91, 13})"
0.06728826728826728,"frozenset({92, 13})"
0.05454545454545454,"frozenset({13, 93})"
0.051903651903651905,"frozenset({13, 94})"
0.05827505827505827,"frozenset({13, 95})"
0.042735042735042736,"frozenset({96, 13})"
0.05843045843045843,"frozenset({97, 13})"
0.05656565656565657,"frozenset({98, 13})"
0.061072261072261075,"frozenset({16, 14})"
0.06293706293706294,"frozenset({17, 14})"
0.04195804195804196,"frozenset({18, 14})"
0.037606837606837605,"frozenset({19, 14})"
0.055788655788655786,"frozenset({20, 14})"
0.06573426573426573,"frozenset({21, 14})"
0.05485625485625486,"frozenset({22, 14})"
0.051592851592851596,"frozenset({14, 23})"
0.05034965034965035,"frozenset({24, 14})"
0.06013986013986014,"frozenset({25, 14})"
0.05314685314685315,"frozenset({26, 14})"
0.05376845376845377,"frozenset({27, 14})"
0.05656565656565657,"frozenset({28, 14})"
0.04724164724164724,"frozenset({29, 14})"
0.05066045066045066,"frozenset({30, 14})"
0.05811965811965812,"frozenset({14, 31})"
0.05516705516705517,"frozenset({32, 14})"
0.05283605283605284,"frozenset({33, 14})"
0.054234654234654234,"frozenset({34, 14})"
0.05143745143745144,"frozenset({35, 14})"
0.05780885780885781,"frozenset({36, 14})"
0.023154623154623154,"frozenset({37, 14})"
0.05796425796425796,"frozenset({38, 14})"
0.05998445998445998,"frozenset({40, 14})"
0.05034965034965035,"frozenset({41, 14})"
0.061227661227661226,"frozenset({42, 14})"
0.05299145299145299,"frozenset({44, 14})"
0.06293706293706294,"frozenset({46, 14})"
0.045066045066045064,"frozenset({49, 14})"
0.05703185703185703,"frozenset({52, 14})"
0.03978243978243978,"frozenset({54, 14})"
0.052525252525252523,"frozenset({14, 55})"
0.05081585081585081,"frozenset({56, 14})"
0.043045843045843045,"frozenset({58, 14})"
0.05858585858585859,"frozenset({59, 14})"
0.05625485625485625,"frozenset({60, 14})"
0.06231546231546232,"frozenset({67, 14})"
0.05066045066045066,"frozenset({14, 71})"
0.059362859362859365,"frozenset({72, 14})"
0.05920745920745921,"frozenset({74, 14})"
0.06013986013986014,"frozenset({14, 79})"
0.05827505827505827,"frozenset({80, 14})"
0.06091686091686092,"frozenset({81, 14})"
0.061383061383061384,"frozenset({82, 14})"
0.05843045843045843,"frozenset({83, 14})"
0.06184926184926185,"frozenset({85, 14})"
0.057653457653457654,"frozenset({14, 87})"
0.059518259518259516,"frozenset({90, 14})"
0.06153846153846154,"frozenset({91, 14})"
0.06013986013986014,"frozenset({92, 14})"
0.06045066045066045,"frozenset({93, 14})"
0.05003885003885004,"frozenset({94, 14})"
0.05811965811965812,"frozenset({14, 95})"
0.045998445998446,"frozenset({96, 14})"
0.05796425796425796,"frozenset({97, 14})"
0.05345765345765346,"frozenset({98, 14})"
0.06340326340326341,"frozenset({16, 17})"
0.043045843045843045,"frozenset({16, 18})"
0.039160839160839164,"frozenset({16, 19})"
0.05874125874125874,"frozenset({16, 20})"
0.0630924630924631,"frozenset({16, 21})"
0.054234654234654234,"frozenset({16, 22})"
0.05283605283605284,"frozenset({16, 23})"
0.05174825174825175,"frozenset({16, 24})"
0.06013986013986014,"frozenset({16, 25})"
0.057498057498057496,"frozenset({16, 26})"
0.05625485625485625,"frozenset({16, 27})"
0.057498057498057496,"frozenset({16, 28})"
0.0533022533022533,"frozenset({16, 29})"
0.05003885003885004,"frozenset({16, 30})"
0.05345765345765346,"frozenset({16, 31})"
0.05345765345765346,"frozenset({16, 32})"
0.05345765345765346,"frozenset({16, 33})"
0.053923853923853925,"frozenset({16, 34})"
0.05485625485625486,"frozenset({16, 35})"
0.04910644910644911,"frozenset({16, 36})"
0.02206682206682207,"frozenset({16, 37})"
0.05843045843045843,"frozenset({16, 38})"
0.0588966588966589,"frozenset({40, 16})"
0.054234654234654234,"frozenset({16, 41})"
0.05998445998445998,"frozenset({16, 42})"
0.051903651903651905,"frozenset({16, 44})"
0.057342657342657345,"frozenset({16, 46})"
0.042735042735042736,"frozenset({16, 49})"
0.06293706293706294,"frozenset({16, 52})"
0.04055944055944056,"frozenset({16, 54})"
0.053613053613053616,"frozenset({16, 55})"
0.05516705516705517,"frozenset({56, 16})"
0.041336441336441335,"frozenset({16, 58})"
0.06464646464646465,"frozenset({16, 59})"
0.059052059052059055,"frozenset({16, 60})"
0.0648018648018648,"frozenset({16, 67})"
0.05066045066045066,"frozenset({16, 71})"
0.05516705516705517,"frozenset({72, 16})"
0.06433566433566433,"frozenset({16, 74})"
0.06340326340326341,"frozenset({16, 79})"
0.05811965811965812,"frozenset({80, 16})"
0.06355866355866356,"frozenset({16, 81})"
0.06262626262626263,"frozenset({16, 82})"
0.061227661227661226,"frozenset({16, 83})"
0.059052059052059055,"frozenset({16, 85})"
0.06091686091686092,"frozenset({16, 87})"
0.05982905982905983,"frozenset({16, 90})"
0.06355866355866356,"frozenset({16, 91})"
0.06231546231546232,"frozenset({16, 92})"
0.0547008547008547,"frozenset({16, 93})"
0.05066045066045066,"frozenset({16, 94})"
0.05998445998445998,"frozenset({16, 95})"
0.043356643356643354,"frozenset({96, 16})"
0.061227661227661226,"frozenset({16, 97})"
0.05314685314685315,"frozenset({16, 98})"
0.04724164724164724,"frozenset({17, 18})"
0.03993783993783994,"frozenset({17, 19})"
0.05283605283605284,"frozenset({17, 20})"
0.06076146076146076,"frozenset({17, 21})"
0.054234654234654234,"frozenset({17, 22})"
0.05128205128205128,"frozenset({17, 23})"
0.05345765345765346,"frozenset({24, 17})"
0.05718725718725719,"frozenset({25, 17})"
0.055788655788655786,"frozenset({17, 26})"
0.04910644910644911,"frozenset({17, 27})"
0.05718725718725719,"frozenset({17, 28})"
0.05268065268065268,"frozenset({17, 29})"
0.05066045066045066,"frozenset({17, 30})"
0.059362859362859365,"frozenset({17, 31})"
0.05843045843045843,"frozenset({32, 17})"
0.05345765345765346,"frozenset({33, 17})"
0.04755244755244755,"frozenset({17, 34})"
0.05283605283605284,"frozenset({17, 35})"
0.04832944832944833,"frozenset({17, 36})"
0.024864024864024864,"frozenset({17, 37})"
0.06076146076146076,"frozenset({17, 38})"
0.06247086247086247,"frozenset({40, 17})"
0.04926184926184926,"frozenset({41, 17})"
0.05982905982905983,"frozenset({17, 42})"
0.04957264957264957,"frozenset({17, 44})"
0.055788655788655786,"frozenset({17, 46})"
0.04087024087024087,"frozenset({49, 17})"
0.05780885780885781,"frozenset({17, 52})"
0.04366744366744367,"frozenset({17, 54})"
0.050194250194250195,"frozenset({17, 55})"
0.05485625485625486,"frozenset({56, 17})"
0.0418026418026418,"frozenset({17, 58})"
0.05811965811965812,"frozenset({17, 59})"
0.057342657342657345,"frozenset({17, 60})"
0.06324786324786325,"frozenset({17, 67})"
0.04926184926184926,"frozenset({17, 71})"
0.06076146076146076,"frozenset({72, 17})"
0.06371406371406371,"frozenset({17, 74})"
0.05827505827505827,"frozenset({17, 79})"
0.052525252525252523,"frozenset({80, 17})"
0.06076146076146076,"frozenset({81, 17})"
0.059673659673659674,"frozenset({17, 82})"
0.05920745920745921,"frozenset({17, 83})"
0.05827505827505827,"frozenset({17, 85})"
0.061072261072261075,"frozenset({17, 87})"
0.06013986013986014,"frozenset({17, 90})"
0.061072261072261075,"frozenset({17, 91})"
0.06355866355866356,"frozenset({17, 92})"
0.05345765345765346,"frozenset({17, 93})"
0.05811965811965812,"frozenset({17, 94})"
0.05672105672105672,"frozenset({17, 95})"
0.04397824397824398,"frozenset({96, 17})"
0.05843045843045843,"frozenset({97, 17})"
0.05547785547785548,"frozenset({17, 98})"
0.03294483294483295,"frozenset({18, 19})"
0.044444444444444446,"frozenset({18, 20})"
0.04786324786324787,"frozenset({18, 21})"
0.04164724164724165,"frozenset({18, 22})"
0.041025641025641026,"frozenset({18, 23})"
0.041025641025641026,"frozenset({24, 18})"
0.04211344211344211,"frozenset({25, 18})"
0.04055944055944056,"frozenset({18, 26})"
0.043045843045843045,"frozenset({18, 27})"
0.04257964257964258,"frozenset({18, 28})"
0.04257964257964258,"frozenset({18, 29})"
0.041025641025641026,"frozenset({18, 30})"
0.04382284382284382,"frozenset({18, 31})"
0.041025641025641026,"frozenset({32, 18})"
0.041025641025641026,"frozenset({33, 18})"
0.03978243978243978,"frozenset({18, 34})"
0.04195804195804196,"frozenset({18, 35})"
0.04087024087024087,"frozenset({18, 36})"
0.04491064491064491,"frozenset({18, 38})"
0.05097125097125097,"frozenset({40, 18})"
0.03947163947163947,"frozenset({41, 18})"
0.04584304584304584,"frozenset({18, 42})"
0.04055944055944056,"frozenset({18, 44})"
0.05066045066045066,"frozenset({18, 46})"
0.03294483294483295,"frozenset({49, 18})"
0.04755244755244755,"frozenset({18, 52})"
0.03076923076923077,"frozenset({18, 54})"
0.04024864024864025,"frozenset({18, 55})"
0.04413364413364414,"frozenset({56, 18})"
0.037451437451437454,"frozenset({18, 58})"
0.04630924630924631,"frozenset({18, 59})"
0.041025641025641026,"frozenset({18, 60})"
0.04786324786324787,"frozenset({18, 67})"
0.03885003885003885,"frozenset({18, 71})"
0.04910644910644911,"frozenset({72, 18})"
0.04522144522144522,"frozenset({18, 74})"
0.04413364413364414,"frozenset({18, 79})"
0.04226884226884227,"frozenset({80, 18})"
0.04910644910644911,"frozenset({81, 18})"
0.04832944832944833,"frozenset({18, 82})"
0.045066045066045064,"frozenset({18, 83})"
0.046464646464646465,"frozenset({18, 85})"
0.047086247086247084,"frozenset({18, 87})"
0.0473970473970474,"frozenset({18, 90})"
0.04864024864024864,"frozenset({18, 91})"
0.04957264957264957,"frozenset({18, 92})"
0.04428904428904429,"frozenset({18, 93})"
0.04397824397824398,"frozenset({18, 94})"
0.04786324786324787,"frozenset({18, 95})"
0.0331002331002331,"frozenset({96, 18})"
0.043356643356643354,"frozenset({97, 18})"
0.04382284382284382,"frozenset({18, 98})"
0.03465423465423465,"frozenset({19, 20})"
0.04071484071484072,"frozenset({19, 21})"
0.04009324009324009,"frozenset({19, 22})"
0.039005439005439006,"frozenset({19, 23})"
0.0386946386946387,"frozenset({24, 19})"
0.034032634032634033,"frozenset({25, 19})"
0.039627039627039624,"frozenset({26, 19})"
0.0432012432012432,"frozenset({27, 19})"
0.03993783993783994,"frozenset({19, 28})"
0.039005439005439006,"frozenset({19, 29})"
0.03993783993783994,"frozenset({19, 30})"
0.03885003885003885,"frozenset({19, 31})"
0.039005439005439006,"frozenset({32, 19})"
0.045066045066045064,"frozenset({33, 19})"
0.04195804195804196,"frozenset({34, 19})"
0.04055944055944056,"frozenset({35, 19})"
0.0445998445998446,"frozenset({19, 36})"
0.041025641025641026,"frozenset({19, 38})"
0.03978243978243978,"frozenset({40, 19})"
0.03682983682983683,"frozenset({41, 19})"
0.03978243978243978,"frozenset({42, 19})"
0.03822843822843823,"frozenset({19, 44})"
0.03993783993783994,"frozenset({19, 46})"
0.03434343434343434,"frozenset({49, 19})"
0.04257964257964258,"frozenset({19, 52})"
0.032167832167832165,"frozenset({19, 54})"
0.04071484071484072,"frozenset({19, 55})"
0.03512043512043512,"frozenset({56, 19})"
0.031701631701631705,"frozenset({58, 19})"
0.0418026418026418,"frozenset({59, 19})"
0.037606837606837605,"frozenset({19, 60})"
0.04351204351204351,"frozenset({67, 19})"
0.03636363636363636,"frozenset({19, 71})"
0.03993783993783994,"frozenset({72, 19})"
0.03885003885003885,"frozenset({74, 19})"
0.04087024087024087,"frozenset({19, 79})"
0.03496503496503497,"frozenset({80, 19})"
0.04055944055944056,"frozenset({81, 19})"
0.03714063714063714,"frozenset({82, 19})"
0.03698523698523699,"frozenset({83, 19})"
0.03527583527583528,"frozenset({19, 85})"
0.039627039627039624,"frozenset({19, 87})"
0.03885003885003885,"frozenset({90, 19})"
0.04195804195804196,"frozenset({19, 91})"
0.04257964257964258,"frozenset({19, 92})"
0.033721833721833724,"frozenset({19, 93})"
0.028593628593628594,"frozenset({19, 94})"
0.03698523698523699,"frozenset({19, 95})"
0.027816627816627817,"frozenset({96, 19})"
0.03885003885003885,"frozenset({97, 19})"
0.033721833721833724,"frozenset({98, 19})"
0.06231546231546232,"frozenset({20, 21})"
0.053613053613053616,"frozenset({20, 22})"
0.052059052059052056,"frozenset({20, 23})"
0.049883449883449886,"frozenset({24, 20})"
0.05641025641025641,"frozenset({25, 20})"
0.054234654234654234,"frozenset({26, 20})"
0.050505050505050504,"frozenset({27, 20})"
0.05501165501165501,"frozenset({20, 28})"
0.04957264957264957,"frozenset({20, 29})"
0.048174048174048176,"frozenset({20, 30})"
0.05780885780885781,"frozenset({20, 31})"
0.05268065268065268,"frozenset({32, 20})"
0.05003885003885004,"frozenset({33, 20})"
0.048484848484848485,"frozenset({34, 20})"
0.05066045066045066,"frozenset({35, 20})"
0.049883449883449886,"frozenset({20, 36})"
0.024864024864024864,"frozenset({20, 37})"
0.05718725718725719,"frozenset({20, 38})"
0.057342657342657345,"frozenset({40, 20})"
0.045998445998446,"frozenset({41, 20})"
0.05641025641025641,"frozenset({42, 20})"
0.05143745143745144,"frozenset({20, 44})"
0.0560994560994561,"frozenset({20, 46})"
0.03838383838383838,"frozenset({49, 20})"
0.05796425796425796,"frozenset({20, 52})"
0.03776223776223776,"frozenset({20, 54})"
0.051592851592851596,"frozenset({20, 55})"
0.05236985236985237,"frozenset({56, 20})"
0.043045843045843045,"frozenset({58, 20})"
0.06231546231546232,"frozenset({59, 20})"
0.048484848484848485,"frozenset({60, 20})"
0.059518259518259516,"frozenset({67, 20})"
0.051903651903651905,"frozenset({20, 71})"
0.055633255633255635,"frozenset({72, 20})"
0.05811965811965812,"frozenset({74, 20})"
0.05687645687645688,"frozenset({20, 79})"
0.04864024864024864,"frozenset({80, 20})"
0.05376845376845377,"frozenset({81, 20})"
0.05656565656565657,"frozenset({82, 20})"
0.05034965034965035,"frozenset({83, 20})"
0.055322455322455326,"frozenset({20, 85})"
0.05625485625485625,"frozenset({20, 87})"
0.054234654234654234,"frozenset({90, 20})"
0.057498057498057496,"frozenset({91, 20})"
0.057342657342657345,"frozenset({92, 20})"
0.05066045066045066,"frozenset({20, 93})"
0.046620046620046623,"frozenset({20, 94})"
0.05485625485625486,"frozenset({20, 95})"
0.04164724164724165,"frozenset({96, 20})"
0.05718725718725719,"frozenset({97, 20})"
0.05097125097125097,"frozenset({98, 20})"
0.054234654234654234,"frozenset({21, 22})"
0.05920745920745921,"frozenset({21, 23})"
0.05516705516705517,"frozenset({24, 21})"
0.06324786324786325,"frozenset({25, 21})"
0.05703185703185703,"frozenset({26, 21})"
0.05345765345765346,"frozenset({27, 21})"
0.05641025641025641,"frozenset({28, 21})"
0.05547785547785548,"frozenset({21, 29})"
0.05439005439005439,"frozenset({21, 30})"
0.0560994560994561,"frozenset({21, 31})"
0.057342657342657345,"frozenset({32, 21})"
0.053923853923853925,"frozenset({33, 21})"
0.05174825174825175,"frozenset({34, 21})"
0.05547785547785548,"frozenset({35, 21})"
0.055944055944055944,"frozenset({36, 21})"
0.027195027195027196,"frozenset({21, 37})"
0.06091686091686092,"frozenset({21, 38})"
0.061072261072261075,"frozenset({40, 21})"
0.052214452214452214,"frozenset({41, 21})"
0.0644910644910645,"frozenset({42, 21})"
0.05672105672105672,"frozenset({44, 21})"
0.06231546231546232,"frozenset({21, 46})"
0.04537684537684538,"frozenset({49, 21})"
0.06013986013986014,"frozenset({52, 21})"
0.044444444444444446,"frozenset({21, 54})"
0.057342657342657345,"frozenset({21, 55})"
0.05687645687645688,"frozenset({56, 21})"
0.043356643356643354,"frozenset({58, 21})"
0.06744366744366745,"frozenset({59, 21})"
0.05625485625485625,"frozenset({60, 21})"
0.06604506604506605,"frozenset({67, 21})"
0.052214452214452214,"frozenset({21, 71})"
0.0588966588966589,"frozenset({72, 21})"
0.06697746697746698,"frozenset({74, 21})"
0.06355866355866356,"frozenset({21, 79})"
0.05656565656565657,"frozenset({80, 21})"
0.061383061383061384,"frozenset({81, 21})"
0.06262626262626263,"frozenset({82, 21})"
0.06184926184926185,"frozenset({83, 21})"
0.06013986013986014,"frozenset({85, 21})"
0.059673659673659674,"frozenset({21, 87})"
0.061383061383061384,"frozenset({90, 21})"
0.06324786324786325,"frozenset({91, 21})"
0.06728826728826728,"frozenset({92, 21})"
0.059518259518259516,"frozenset({21, 93})"
0.05796425796425796,"frozenset({21, 94})"
0.06169386169386169,"frozenset({21, 95})"
0.04832944832944833,"frozenset({96, 21})"
0.061383061383061384,"frozenset({97, 21})"
0.0547008547008547,"frozenset({98, 21})"
0.053613053613053616,"frozenset({22, 23})"
0.05407925407925408,"frozenset({24, 22})"
0.05485625485625486,"frozenset({25, 22})"
0.05454545454545454,"frozenset({26, 22})"
0.05547785547785548,"frozenset({27, 22})"
0.0533022533022533,"frozenset({28, 22})"
0.052059052059052056,"frozenset({29, 22})"
0.05407925407925408,"frozenset({22, 30})"
0.055633255633255635,"frozenset({22, 31})"
0.05283605283605284,"frozenset({32, 22})"
0.052214452214452214,"frozenset({33, 22})"
0.052059052059052056,"frozenset({34, 22})"
0.05439005439005439,"frozenset({35, 22})"
0.0588966588966589,"frozenset({36, 22})"
0.025485625485625486,"frozenset({37, 22})"
0.05827505827505827,"frozenset({38, 22})"
0.054234654234654234,"frozenset({40, 22})"
0.050505050505050504,"frozenset({41, 22})"
0.05516705516705517,"frozenset({42, 22})"
0.053923853923853925,"frozenset({44, 22})"
0.05128205128205128,"frozenset({46, 22})"
0.04537684537684538,"frozenset({49, 22})"
0.05268065268065268,"frozenset({52, 22})"
0.04366744366744367,"frozenset({54, 22})"
0.06216006216006216,"frozenset({22, 55})"
